protein_accession,protein_description,con1,con2,con3,trt1,trt2,trt3
16476_SRP54_HUMAN,Signal recognition particle 54 kDa protein OS=Homo sapiens GN=SRP54 PE=1 SV=1,2.668833333333333,3.0268333333333333,1.42045,4.0801,1.7745833333333334,4.4740166666666665
15043_RU2A_HUMAN,U2 small nuclear ribonucleoprotein A' OS=Homo sapiens GN=SNRPA1 PE=1 SV=2,3.0515499999999998,2.0798666666666668,5.178966666666667,5.0079,2.11865,4.388216666666667
3590_COPA_HUMAN,Coatomer subunit alpha OS=Homo sapiens GN=COPA PE=1 SV=2,24.928816666666666,12.900500000000001,32.494366666666664,28.771583333333332,54.75105,20.176783333333333
14657_RM38_HUMAN,39S ribosomal protein L38_ mitochondrial OS=Homo sapiens GN=MRPL38 PE=1 SV=2,1.4719166666666665,1.1470333333333333,0.8692000000000001,2.03095,5.513483333333333,2.1641
13646_PRP6_HUMAN,Pre-mRNA-processing factor 6 OS=Homo sapiens GN=PRPF6 PE=1 SV=1,4.2635499999999995,4.73555,6.78545,5.926683333333333,8.666500000000001,6.0776
16505_SRSF9_HUMAN,Serine/arginine-rich splicing factor 9 OS=Homo sapiens GN=SRSF9 PE=1 SV=1,1.7745833333333334,4.628783333333334,3.8105666666666664,3.14595,1.0720333333333334,3.8921333333333337
12957_PHB2_HUMAN,Prohibitin-2 OS=Homo sapiens GN=PHB2 PE=1 SV=2,17.981383333333333,23.235983333333333,14.79635,13.466849999999999,7.536666666666667,13.6403
12802_PDP1_HUMAN,[Pyruvate dehydrogenase [acetyl-transferring]]-phosphatase 1_ mitochondrial OS=Homo sapiens GN=PDP1 PE=1 SV=3,8.009166666666665,4.2635499999999995,7.612733333333333,15.993583333333333,30.809483333333333,10.540016666666666
1100_ARL1_HUMAN,ADP-ribosylation factor-like protein 1 OS=Homo sapiens GN=ARL1 PE=1 SV=1,0.92765,0.8314333333333334,0.44445,1.0837833333333333,0.41391666666666665,1.42045
1779_BROX_HUMAN,BRO1 domain-containing protein BROX OS=Homo sapiens GN=BROX PE=1 SV=1,2.1475666666666666,2.8405666666666667,5.809716666666667,1.6172666666666666,1.6050833333333334,9.189533333333333
5173_EIF3F_HUMAN,Eukaryotic translation initiation factor 3 subunit F OS=Homo sapiens GN=EIF3F PE=1 SV=1,11.696366666666666,9.542583333333333,8.488816666666667,9.876266666666666,13.138816666666667,4.41855
1376_ATPG_HUMAN,ATP synthase subunit gamma_ mitochondrial OS=Homo sapiens GN=ATP5C1 PE=1 SV=1,9.324416666666666,1.7745833333333334,7.785616666666667,5.7263166666666665,6.0776,6.940566666666666
14884_RPN2_HUMAN,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2 OS=Homo sapiens GN=RPN2 PE=1 SV=3,10.856183333333334,9.131450000000001,10.540016666666666,20.585166666666666,11.471766666666667,12.781233333333333
11453_NP1L4_HUMAN,Nucleosome assembly protein 1-like 4 OS=Homo sapiens GN=NAP1L4 PE=1 SV=1,7.819216666666667,2.2741166666666666,5.702466666666667,4.366866666666667,0.2709166666666667,1.65295
13402_PP4R2_HUMAN,Serine/threonine-protein phosphatase 4 regulatory subunit 2 OS=Homo sapiens GN=PPP4R2 PE=1 SV=3,1.0076666666666667,2.68625,1.2114833333333332,1.3611333333333333,0.4008833333333333,1.0349166666666667
4582_DHX15_HUMAN,Putative pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 OS=Homo sapiens GN=DHX15 PE=1 SV=2,19.765266666666665,21.719916666666666,21.87901666666667,21.87901666666667,37.971466666666664,17.658733333333334
14060_RABP2_HUMAN,Cellular retinoic acid-binding protein 2 OS=Homo sapiens GN=CRABP2 PE=1 SV=2,2.9741333333333335,2.1906166666666667,1.59495,5.692366666666667,2.713633333333333,6.5053833333333335
271_ABHDA_HUMAN,Mycophenolic acid acyl-glucuronide esterase_ mitochondrial OS=Homo sapiens GN=ABHD10 PE=1 SV=1,2.5406166666666667,3.88375,2.440166666666667,6.3857333333333335,5.166383333333333,5.809716666666667
13249_PLSI_HUMAN,Plastin-1 OS=Homo sapiens GN=PLS1 PE=1 SV=2,2.5995166666666667,4.0801,2.03095,1.74035,1.8605,3.162933333333333
6066_FEN1_HUMAN,Flap endonuclease 1 OS=Homo sapiens GN=FEN1 PE=1 SV=1,11.37845,10.732916666666666,8.262166666666667,8.52625,2.73515,12.024333333333333
4408_DCXR_HUMAN,L-xylulose reductase OS=Homo sapiens GN=DCXR PE=1 SV=2,1.5841833333333333,1.3853,1.40005,2.2741166666666666,9.711033333333335,1.4170666666666667
9143_KTHY_HUMAN,Thymidylate kinase OS=Homo sapiens GN=DTYMK PE=1 SV=4,2.26005,2.0216833333333333,2.004383333333333,1.4251166666666666,2.1746166666666666,1.8254833333333333
7309_H2AY_HUMAN,Core histone macro-H2A.1 OS=Homo sapiens GN=H2AFY PE=1 SV=4,4.741333333333333,1.74035,1.7508666666666668,4.580516666666667,32.73218333333333,4.401083333333333
9335_LDHB_HUMAN,L-lactate dehydrogenase B chain OS=Homo sapiens GN=LDHB PE=1 SV=2,30.301633333333335,26.76195,37.63186666666667,27.052733333333332,9.8094,27.65181666666667
13427_PPCE_HUMAN,Prolyl endopeptidase OS=Homo sapiens GN=PREP PE=1 SV=2,19.903216666666665,1.9364666666666666,6.7904333333333335,7.159166666666667,11.51955,5.0362833333333334
14050_RAB8A_HUMAN,Ras-related protein Rab-8A OS=Homo sapiens GN=RAB8A PE=1 SV=1,0.22198333333333334,0.86075,2.23255,1.1950666666666667,0.018,0.17291666666666666
3870_CRKL_HUMAN,Crk-like protein OS=Homo sapiens GN=CRKL PE=1 SV=1,1.7052666666666667,1.5688333333333333,1.0512833333333333,2.45465,1.0076666666666667,2.26555
2323_CC147_HUMAN,Coiled-coil domain-containing protein 147 OS=Homo sapiens GN=CCDC147 PE=2 SV=1,4.902033333333333,4.4740166666666665,7.0518,16.687516666666667,0.7951,2.7495833333333333
9288_LC7L2_HUMAN,Putative RNA-binding protein Luc7-like 2 OS=Homo sapiens GN=LUC7L2 PE=1 SV=2,3.3156833333333333,5.287766666666666,7.123166666666667,4.758216666666667,17.025916666666667,6.97635
3106_CISY_HUMAN,Citrate synthase_ mitochondrial OS=Homo sapiens GN=CS PE=1 SV=2,15.80535,8.093633333333333,12.221416666666666,8.339166666666667,7.224383333333333,8.957416666666667
9111_KRR1_HUMAN,KRR1 small subunit processome component homolog OS=Homo sapiens GN=KRR1 PE=1 SV=4,2.637966666666667,2.248283333333333,6.032733333333334,1.9440833333333334,1.5841833333333333,4.025666666666667
17859_TNPO1_HUMAN,Transportin-1 OS=Homo sapiens GN=TNPO1 PE=1 SV=2,17.26695,16.582916666666666,7.971816666666666,12.900500000000001,15.084950000000001,9.507366666666666
13937_PYGL_HUMAN,Glycogen phosphorylase_ liver form OS=Homo sapiens GN=PYGL PE=1 SV=4,10.778583333333334,13.511533333333333,11.120166666666666,24.424366666666668,18.113266666666668,23.182766666666666
4331_DBLOH_HUMAN,Diablo homolog_ mitochondrial OS=Homo sapiens GN=DIABLO PE=1 SV=1,1.0685833333333334,0.6251333333333333,0.5842666666666667,0.8023,1.3187166666666668,1.0076666666666667
4434_DDX17_HUMAN,Probable ATP-dependent RNA helicase DDX17 OS=Homo sapiens GN=DDX17 PE=1 SV=2,10.158283333333333,12.652016666666666,11.0699,11.595516666666667,32.215316666666666,22.023383333333335
6872_GNA1_HUMAN,Glucosamine 6-phosphate N-acetyltransferase OS=Homo sapiens GN=GNPNAT1 PE=1 SV=1,0.2895833333333333,0.5048,0.4008833333333333,1.5562833333333332,0.9111,1.5406333333333333
6408_FXR1_HUMAN,Fragile X mental retardation syndrome-related protein 1 OS=Homo sapiens GN=FXR1 PE=1 SV=3,6.537983333333333,6.292583333333334,6.091,3.1781166666666665,13.960716666666666,5.1168000000000005
1888_C1TC_HUMAN,C-1-tetrahydrofolate synthase_ cytoplasmic OS=Homo sapiens GN=MTHFD1 PE=1 SV=3,30.75685,22.353983333333332,29.971616666666666,28.037366666666667,25.67205,23.004883333333332
14143_RB11A_HUMAN,Ras-related protein Rab-11A OS=Homo sapiens GN=RAB11A PE=1 SV=3,4.6675,1.17415,4.148816666666667,0.06466666666666666,1.3611333333333333,0.20026666666666665
9250_LAP2B_HUMAN,Lamina-associated polypeptide 2_ isoforms beta/gamma OS=Homo sapiens GN=TMPO PE=1 SV=2,13.758366666666667,11.848266666666667,11.091733333333334,6.450866666666666,0.5842666666666667,9.711033333333335
11148_NDUS3_HUMAN,NADH dehydrogenase [ubiquinone] iron-sulfur protein 3_ mitochondrial OS=Homo sapiens GN=NDUFS3 PE=1 SV=1,4.0635666666666665,4.52595,1.9223666666666666,3.33045,3.40225,4.0635666666666665
14020_RAB2A_HUMAN,Ras-related protein Rab-2A OS=Homo sapiens GN=RAB2A PE=1 SV=1,2.9271166666666666,4.741333333333333,2.820683333333333,5.088233333333333,0.73685,6.765833333333333
812_ANM1_HUMAN,Protein arginine N-methyltransferase 1 OS=Homo sapiens GN=PRMT1 PE=1 SV=2,14.663816666666666,6.637650000000001,10.394366666666667,8.04665,25.339583333333334,7.692983333333333
16125_SNW1_HUMAN,SNW domain-containing protein 1 OS=Homo sapiens GN=SNW1 PE=1 SV=1,4.0801,2.919766666666667,3.0135833333333335,1.7196666666666667,3.8654166666666665,5.6358500000000005
13302_PNO1_HUMAN,RNA-binding protein PNO1 OS=Homo sapiens GN=PNO1 PE=1 SV=1,0.4008833333333333,1.2841833333333335,0.8314333333333334,0.34825,4.216866666666666,0.5290166666666667
9348_LEG1_HUMAN,Galectin-1 OS=Homo sapiens GN=LGALS1 PE=1 SV=2,6.520716666666667,5.0362833333333334,6.20015,4.613966666666666,4.532583333333333,6.916333333333333
8558_K2C7_HUMAN,Keratin_ type II cytoskeletal 7 OS=Homo sapiens GN=KRT7 PE=1 SV=5,0.08431666666666666,16.2619,0.1001,1.40005,0.7589,3.1713833333333334
965_APMAP_HUMAN,Adipocyte plasma membrane-associated protein OS=Homo sapiens GN=APMAP PE=1 SV=2,6.7904333333333335,5.648816666666667,3.162933333333333,2.6611833333333332,10.9044,5.0079
16841_SYSC_HUMAN,Serine--tRNA ligase_ cytoplasmic OS=Homo sapiens GN=SARS PE=1 SV=3,4.966283333333333,6.304633333333333,5.395366666666667,10.394366666666667,10.998516666666667,9.412566666666667
16008_SMCA1_HUMAN,Probable global transcription activator SNF2L1 OS=Homo sapiens GN=SMARCA1 PE=1 SV=2,5.06455,4.195633333333333,7.382016666666667,27.4941,2.51425,1.8699166666666667
4964_DX39B_HUMAN,Spliceosome RNA helicase DDX39B OS=Homo sapiens GN=DDX39B PE=1 SV=1,16.310133333333333,8.4415,15.844916666666666,14.869683333333333,8.262166666666667,16.188083333333335
4963_DX39A_HUMAN,ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2,1.8767833333333332,4.7520999999999995,3.489533333333333,3.0072833333333335,2.3845833333333335,0.7185166666666667
17209_TCPE_HUMAN,T-complex protein 1 subunit epsilon OS=Homo sapiens GN=CCT5 PE=1 SV=1,32.73218333333333,36.658566666666665,39.313583333333334,24.765166666666666,47.5212,26.22833333333333
16286_SPCS3_HUMAN,Signal peptidase complex subunit 3 OS=Homo sapiens GN=SPCS3 PE=1 SV=1,1.4588166666666667,1.7341666666666666,0.9209,1.35175,0.37765,1.3611333333333333
5558_F10A1_HUMAN,Hsc70-interacting protein OS=Homo sapiens GN=ST13 PE=1 SV=2,13.67095,5.973233333333333,2.3192166666666667,9.3606,0.38688333333333336,7.6838999999999995
15706_SFXN1_HUMAN,Sideroflexin-1 OS=Homo sapiens GN=SFXN1 PE=1 SV=4,6.032733333333334,7.419266666666667,5.4111,5.287766666666666,12.881966666666667,6.219383333333333
10975_NAMPT_HUMAN,Nicotinamide phosphoribosyltransferase OS=Homo sapiens GN=NAMPT PE=1 SV=1,8.777083333333334,5.363316666666667,9.218633333333333,6.78545,16.13445,6.615816666666667
396_ACTBL_HUMAN,Beta-actin-like protein 2 OS=Homo sapiens GN=ACTBL2 PE=1 SV=2,28.387533333333334,35.2332,40.477516666666666,76.79288333333334,9.790783333333334,32.215316666666666
1305_ATAD2_HUMAN,ATPase family AAA domain-containing protein 2 OS=Homo sapiens GN=ATAD2 PE=1 SV=1,3.323583333333333,4.120583333333333,6.320783333333333,4.923316666666667,10.590833333333334,2.5826166666666666
121_4F2_HUMAN,4F2 cell-surface antigen heavy chain OS=Homo sapiens GN=SLC3A2 PE=1 SV=3,15.196616666666667,9.711033333333335,13.849083333333333,20.860733333333332,33.32338333333333,12.087916666666667
10897_MYPT1_HUMAN,Protein phosphatase 1 regulatory subunit 12A OS=Homo sapiens GN=PPP1R12A PE=1 SV=1,33.465666666666664,6.11375,4.966283333333333,5.06455,10.753183333333332,7.1680166666666665
12896_PFD5_HUMAN,Prefoldin subunit 5 OS=Homo sapiens GN=PFDN5 PE=1 SV=2,0.37765,0.8279166666666666,1.1130333333333333,0.9209,0.18545,0.9209
10839_MYH9_HUMAN,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,93.26791666666666,77.75401666666667,61.5557,127.57543333333334,103.85333333333334,215.49841666666666
17205_TCP4_HUMAN,Activated RNA polymerase II transcriptional coactivator p15 OS=Homo sapiens GN=SUB1 PE=1 SV=3,1.37405,1.9576,2.637966666666667,3.2327166666666667,1.74035,1.2974333333333332
7704_HS90B_HUMAN,Heat shock protein H90-beta OS=Homo sapiens GN=HSP90AB1 PE=1 SV=4,215.49841666666666,127.57543333333334,172.2377,103.85333333333334,58.00001666666667,127.57543333333334
14582_RL23A_HUMAN,60S ribosomal protein L23a OS=Homo sapiens GN=RPL23A PE=1 SV=1,7.382016666666667,4.7909999999999995,2.9271166666666666,3.4562166666666667,5.088233333333333,7.002233333333333
372_ACPH_HUMAN,Acylamino-acid-releasing enzyme OS=Homo sapiens GN=APEH PE=1 SV=4,9.456983333333334,10.407683333333333,7.926866666666667,23.66026666666667,11.901466666666666,14.396283333333333
12623_PCBP1_HUMAN,Poly(rC)-binding protein 1 OS=Homo sapiens GN=PCBP1 PE=1 SV=2,12.450416666666667,6.5597666666666665,14.869683333333333,9.288833333333333,2.6915999999999998,5.395366666666667
15548_SDHA_HUMAN,Succinate dehydrogenase [ubiquinone] flavoprotein subunit_ mitochondrial OS=Homo sapiens GN=SDHA PE=1 SV=2,2.6444833333333335,8.52625,5.619833333333333,4.469483333333334,14.8428,7.09215
5468_ESYT1_HUMAN,Extended synaptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,5.7697666666666665,5.452216666666667,6.537983333333333,10.407683333333333,10.131433333333334,7.103833333333333
12930_PGM1_HUMAN,Phosphoglucomutase-1 OS=Homo sapiens GN=PGM1 PE=1 SV=3,2.9693833333333335,5.0079,3.5028166666666665,3.0571833333333336,8.449833333333332,2.637966666666667
7629_HNRPM_HUMAN,Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM PE=1 SV=3,67.36411666666666,49.481033333333336,64.71778333333333,32.31098333333333,27.605633333333333,28.387533333333334
17086_TBB5_HUMAN,Tubulin beta chain OS=Homo sapiens GN=TUBB PE=1 SV=2,27.052733333333332,34.778733333333335,25.208616666666668,50.106683333333336,8.4149,50.740383333333334
17206_TCPA_HUMAN,T-complex protein 1 subunit alpha OS=Homo sapiens GN=TCP1 PE=1 SV=1,30.809483333333333,30.809483333333333,27.052733333333332,34.49563333333333,32.00801666666666,31.13511666666667
6879_GNAS1_HUMAN,Guanine nucleotide-binding protein G(s) subunit alpha isoforms XLas OS=Homo sapiens GN=GNAS PE=1 SV=2,2.2741166666666666,4.045466666666667,10.131433333333334,2.79955,7.646683333333333,3.7708333333333335
13712_PRS7_HUMAN,26S protease regulatory subunit 7 OS=Homo sapiens GN=PSMC2 PE=1 SV=3,6.940566666666666,12.087916666666667,10.472633333333334,9.056366666666666,5.692366666666667,8.64655
14973_RSMB_HUMAN,Small nuclear ribonucleoprotein-associated proteins B and B' OS=Homo sapiens GN=SNRPB PE=1 SV=2,1.42045,2.668833333333333,5.06455,3.7887333333333335,1.4449166666666666,3.323583333333333
5523_EXOS2_HUMAN,Exosome complex component RRP4 OS=Homo sapiens GN=EXOSC2 PE=1 SV=2,1.61105,1.4305333333333334,1.0193166666666666,1.5406333333333333,0.31378333333333336,1.35175
1503_BACH_HUMAN,Cytosolic acyl coenzyme A thioester hydrolase OS=Homo sapiens GN=ACOT7 PE=1 SV=3,8.3859,3.4562166666666667,5.356833333333333,13.808883333333332,27.918633333333332,10.311783333333333
12920_PGES2_HUMAN,Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1,1.6883666666666666,2.440166666666667,2.2412833333333335,3.4711833333333333,5.66735,3.5894500000000003
18236_TSN_HUMAN,Translin OS=Homo sapiens GN=TSN PE=1 SV=1,1.0349166666666667,3.5521166666666666,1.3069,0.73685,8.144616666666668,2.679866666666667
13577_PRDX4_HUMAN,Peroxiredoxin-4 OS=Homo sapiens GN=PRDX4 PE=1 SV=1,6.744166666666667,4.822066666666666,5.638733333333334,10.540016666666666,24.01085,3.0571833333333336
13781_PSME1_HUMAN,Proteasome activator complex subunit 1 OS=Homo sapiens GN=PSME1 PE=1 SV=1,5.537833333333333,5.395366666666667,3.33045,4.553283333333334,11.0699,3.4394833333333334
2374_CCAR2_HUMAN,Cell cycle and apoptosis regulator protein 2 OS=Homo sapiens GN=CCAR2 PE=1 SV=2,11.901466666666666,15.13785,13.03255,18.414233333333335,11.565083333333334,19.22195
4741_DNMT1_HUMAN,DNA (cytosine-5)-methyltransferase 1 OS=Homo sapiens GN=DNMT1 PE=1 SV=2,17.658733333333334,13.19895,34.49563333333333,8.8699,19.463333333333335,13.960716666666666
12456_PA2G4_HUMAN,Proliferation-associated protein 2G4 OS=Homo sapiens GN=PA2G4 PE=1 SV=3,18.6068,25.97485,28.65533333333333,24.01085,9.910883333333334,20.008266666666668
13169_PLAK_HUMAN,Junction plakoglobin OS=Homo sapiens GN=JUP PE=1 SV=3,12.134933333333333,8.73835,18.113266666666668,9.324416666666666,5.6358500000000005,5.7697666666666665
10063_MBB1A_HUMAN,Myb-binding protein 1A OS=Homo sapiens GN=MYBBP1A PE=1 SV=2,14.396283333333333,11.51955,12.881966666666667,25.339583333333334,31.13511666666667,19.37695
17904_TOP2A_HUMAN,DNA topoisomerase 2-alpha OS=Homo sapiens GN=TOP2A PE=1 SV=3,27.11715,14.271866666666666,11.49085,39.147149999999996,9.11345,49.481033333333336
7598_HMOX2_HUMAN,Heme oxygenase 2 OS=Homo sapiens GN=HMOX2 PE=1 SV=2,2.5826166666666666,2.7247833333333333,2.3436833333333333,3.5381,8.339166666666667,2.3166333333333333
18000_TR150_HUMAN,Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2,9.950566666666667,12.711383333333334,13.921633333333332,13.257966666666666,30.301633333333335,17.025916666666667
348_ACLY_HUMAN,ATP-citrate synthase OS=Homo sapiens GN=ACLY PE=1 SV=3,39.69178333333333,20.0773,27.65181666666667,31.13511666666667,40.477516666666666,37.25821666666666
13230_PLOD3_HUMAN,Procollagen-lysine_2-oxoglutarate 5-dioxygenase 3 OS=Homo sapiens GN=PLOD3 PE=1 SV=1,4.156583333333334,2.0122833333333334,1.8605,9.080716666666667,14.070433333333334,8.272033333333333
12715_PCNP_HUMAN,PEST proteolytic signal-containing nuclear protein OS=Homo sapiens GN=PCNP PE=1 SV=2,1.6633833333333332,6.765833333333333,2.1976166666666668,1.0349166666666667,1.2306833333333334,1.7196666666666667
11983_OGA_HUMAN,Protein O-GlcNAcase OS=Homo sapiens GN=MGEA5 PE=1 SV=2,4.244433333333333,9.821983333333334,4.366866666666667,4.120583333333333,3.901,4.0801
4466_DDX6_HUMAN,Probable ATP-dependent RNA helicase DDX6 OS=Homo sapiens GN=DDX6 PE=1 SV=2,8.756383333333334,7.382016666666667,11.15655,6.304633333333333,7.159166666666667,4.4253
13806_PTBP3_HUMAN,Polypyrimidine tract-binding protein 3 OS=Homo sapiens GN=PTBP3 PE=1 SV=2,0.18545,1.6456833333333334,1.4719166666666665,3.6989,1.1950666666666667,2.4847166666666665
13575_PRDX2_HUMAN,Peroxiredoxin-2 OS=Homo sapiens GN=PRDX2 PE=1 SV=5,12.781233333333333,7.3534,9.790783333333334,10.82635,2.3331166666666667,8.0648
18773_VAPA_HUMAN,Vesicle-associated membrane protein-associated protein A OS=Homo sapiens GN=VAPA PE=1 SV=3,6.3684666666666665,7.662916666666666,6.465133333333333,3.9917666666666665,2.5995166666666667,4.6574333333333335
13680_PRRC1_HUMAN,Protein PRRC1 OS=Homo sapiens GN=PRRC1 PE=1 SV=1,0.9571000000000001,1.9696166666666666,1.3187166666666668,3.7708333333333335,6.537983333333333,2.2117999999999998
10001_MAP4_HUMAN,Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 PE=1 SV=3,19.649466666666665,25.778366666666667,24.63811666666667,32.494366666666664,42.57576666666667,24.765166666666666
7232_GTF2I_HUMAN,General transcription factor II-I OS=Homo sapiens GN=GTF2I PE=1 SV=2,14.887916666666667,8.576383333333334,9.189533333333333,5.648816666666667,12.024333333333333,5.343133333333333
18994_WDR12_HUMAN,Ribosome biogenesis protein WDR12 OS=Homo sapiens GN=WDR12 PE=1 SV=2,4.779366666666666,2.09365,4.453166666666666,4.3288,11.95365,3.6535333333333333
275_ABHEB_HUMAN,Alpha/beta hydrolase domain-containing protein 14B OS=Homo sapiens GN=ABHD14B PE=1 SV=1,1.6050833333333334,1.84435,1.4937833333333332,1.74335,4.8125,2.00105
18457_U5S1_HUMAN,116 kDa U5 small nuclear ribonucleoprotein component OS=Homo sapiens GN=EFTUD2 PE=1 SV=1,20.860733333333332,27.65181666666667,21.450466666666667,24.63811666666667,16.43915,24.63811666666667
18729_USMG5_HUMAN,Up-regulated during skeletal muscle growth protein 5 OS=Homo sapiens GN=USMG5 PE=1 SV=1,1.88465,0.49165000000000003,1.2691999999999999,0.6251333333333333,0.8626999999999999,0.24631666666666668
9500_LMNB2_HUMAN,Lamin-B2 OS=Homo sapiens GN=LMNB2 PE=1 SV=3,14.070433333333334,10.372333333333334,18.672449999999998,8.957416666666667,22.571166666666667,9.8094
13891_PUF60_HUMAN,Poly(U)-binding-splicing factor PUF60 OS=Homo sapiens GN=PUF60 PE=1 SV=1,11.848266666666667,21.297866666666668,11.041333333333334,19.5436,6.1841,26.904216666666667
14612_RL4_HUMAN,60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=1 SV=5,22.571166666666667,12.450416666666667,25.778366666666667,22.909933333333335,9.89275,13.511533333333333
666_ALDH2_HUMAN,Aldehyde dehydrogenase_ mitochondrial OS=Homo sapiens GN=ALDH2 PE=1 SV=2,2.527633333333333,2.557716666666667,3.14595,2.4944,3.0773333333333333,2.3726333333333334
5883_FABP5_HUMAN,Fatty acid-binding protein_ epidermal OS=Homo sapiens GN=FABP5 PE=1 SV=3,4.857866666666666,2.956183333333333,4.902033333333333,5.24175,1.9041333333333332,2.7823333333333333
19026_WDR5_HUMAN,WD repeat-containing protein 5 OS=Homo sapiens GN=WDR5 PE=1 SV=1,2.3296333333333332,1.5482666666666667,2.6444833333333335,1.5733,7.387133333333334,2.03095
8560_K2C8_HUMAN,Keratin_ type II cytoskeletal 8 OS=Homo sapiens GN=KRT8 PE=1 SV=7,58.582750000000004,61.5557,74.34060000000001,77.75401666666667,12.682633333333333,90.94231666666667
7960_IF4A3_HUMAN,Eukaryotic initiation factor 4A-III OS=Homo sapiens GN=EIF4A3 PE=1 SV=4,14.3577,18.347216666666668,14.663816666666666,10.287083333333333,29.283033333333332,20.585166666666666
9472_LIS1_HUMAN,Platelet-activating factor acetylhydrolase IB subunit alpha OS=Homo sapiens GN=PAFAH1B1 PE=1 SV=2,2.1746166666666666,4.256183333333333,6.744166666666667,4.055183333333333,8.64655,3.6989
5086_EF1B_HUMAN,Elongation factor 1-beta OS=Homo sapiens GN=EEF1B2 PE=1 SV=3,5.7263166666666665,4.244433333333333,3.7675,6.97635,3.03485,10.472633333333334
3750_CPNS1_HUMAN,Calpain small subunit 1 OS=Homo sapiens GN=CAPNS1 PE=1 SV=1,6.615816666666667,8.756383333333334,6.3684666666666665,4.256183333333333,2.35625,6.421733333333333
16712_SUCA_HUMAN,Succinyl-CoA ligase [ADP/GDP-forming] subunit alpha_ mitochondrial OS=Homo sapiens GN=SUCLG1 PE=1 SV=4,2.45465,1.7462833333333334,1.6336333333333335,1.4305333333333334,2.03095,1.74335
727_AMPB_HUMAN,Aminopeptidase B OS=Homo sapiens GN=RNPEP PE=1 SV=2,3.6989,6.3684666666666665,8.841050000000001,3.1144499999999997,8.9788,3.9189333333333334
8263_IPO5_HUMAN,Importin-5 OS=Homo sapiens GN=IPO5 PE=1 SV=4,27.918633333333332,16.08768333333333,15.411216666666666,27.605633333333333,100.16586666666666,32.494366666666664
15681_SF3B1_HUMAN,Splicing factor 3B subunit 1 OS=Homo sapiens GN=SF3B1 PE=1 SV=3,25.778366666666667,30.75685,21.719916666666666,54.75105,32.939566666666664,36.658566666666665
5396_ERF1_HUMAN,Eukaryotic peptide chain release factor subunit 1 OS=Homo sapiens GN=ETF1 PE=1 SV=3,6.97635,7.1680166666666665,8.144616666666668,4.641983333333333,4.405366666666667,5.088233333333333
13156_PKP3_HUMAN,Plakophilin-3 OS=Homo sapiens GN=PKP3 PE=1 SV=1,3.4085166666666664,4.433683333333334,2.1390833333333332,5.848933333333333,15.604416666666667,4.758216666666667
15740_SGPL1_HUMAN,Sphingosine-1-phosphate lyase 1 OS=Homo sapiens GN=SGPL1 PE=1 SV=3,3.5424,2.160833333333333,1.74035,2.8935,9.456983333333334,2.4576333333333333
3741_CPNE1_HUMAN,Copine-1 OS=Homo sapiens GN=CPNE1 PE=1 SV=1,4.34685,6.006033333333333,2.68625,8.615033333333333,6.332,7.461099999999999
13783_PSME3_HUMAN,Proteasome activator complex subunit 3 OS=Homo sapiens GN=PSME3 PE=1 SV=1,6.006033333333333,6.219383333333333,3.9852333333333334,5.8349,8.162116666666666,4.244433333333333
7927_IDH3A_HUMAN,Isocitrate dehydrogenase [NAD] subunit alpha_ mitochondrial OS=Homo sapiens GN=IDH3A PE=1 SV=1,6.285833333333334,7.971816666666666,8.3309,6.5597666666666665,9.056366666666666,5.513483333333333
11593_NSA2_HUMAN,Ribosome biogenesis protein NSA2 homolog OS=Homo sapiens GN=NSA2 PE=1 SV=1,0.8023,0.09313333333333333,0.9079166666666667,0.18545,0.5384333333333333,0.22198333333333334
7727_HSPB1_HUMAN,Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=1 SV=2,20.0773,31.640083333333333,18.221633333333333,19.765266666666665,24.928816666666666,22.4545
10923_NAA16_HUMAN,N-alpha-acetyltransferase 16_ NatA auxiliary subunit OS=Homo sapiens GN=NAA16 PE=1 SV=2,18.499116666666666,13.9999,27.918633333333332,22.023383333333335,3.7356833333333332,45.795966666666665
12507_PAK1_HUMAN,Serine/threonine-protein kinase PAK 1 OS=Homo sapiens GN=PAK1 PE=1 SV=2,0.8314333333333334,1.0512833333333333,1.8699166666666667,1.2928333333333333,0.3654833333333333,2.09365
16144_SNX2_HUMAN,Sorting nexin-2 OS=Homo sapiens GN=SNX2 PE=1 SV=2,2.68625,2.1746166666666666,4.7909999999999995,3.353666666666667,8.777083333333334,1.6172666666666666
382_ACSF3_HUMAN,Acyl-CoA synthetase family member 3_ mitochondrial OS=Homo sapiens GN=ACSF3 PE=1 SV=3,2.004383333333333,4.181033333333334,1.0801833333333333,3.3651833333333334,11.49085,7.2818499999999995
